Entity,Code,Year,Renewables (TWh - equivalent)
North America,,1969,1294.7574462890625
North America,,1970,1314.421142578125
North America,,1971,1387.204345703125
North America,,1972,1471.757568359375
North America,,1973,1515.9473876953125
North America,,1974,1652.187744140625
North America,,1975,1617.969970703125
North America,,1976,1618.5543212890625
North America,,1977,1460.7618408203125
North America,,1978,1680.9925537109375
North America,,1979,1716.86279296875
North America,,1980,1723.7896728515625
North America,,1981,1751.205078125
North America,,1982,1864.23193359375
North America,,1983,1961.532470703125
North America,,1984,2015.7896728515625
North America,,1985,1962.5926513671875
North America,,1986,2005.2098388671875
North America,,1987,1910.28857421875
North America,,1988,1813.4876708984375
North America,,1989,1936.4844970703125
North America,,1990,2034.1790771484375
North America,,1991,2060.37939453125
North America,,1992,2006.8096923828125
North America,,1993,2117.859130859375
North America,,1994,2056.952392578125
North America,,1995,2245.537841796875
North America,,1996,2432.0498046875
North America,,1997,2428.16845703125
North America,,1998,2273.26318359375
North America,,1999,2332.398681640625
North America,,2000,2241.432861328125
North America,,2001,1962.9151611328125
North America,,2002,2160.842529296875
North America,,2003,2132.9287109375
North America,,2004,2135.3212890625
North America,,2005,2224.027587890625
North America,,2006,2274.823486328125
North America,,2007,2204.359130859375
North America,,2008,2333.07568359375
North America,,2009,2381.69091796875
North America,,2010,2388.0908203125
North America,,2011,2686.226806640625
North America,,2012,2641.565673828125
North America,,2013,2738.94677734375
North America,,2014,2789.453857421875
North America,,2015,2826.068603515625
North America,,2016,3027.314208984375
North America,,2017,3266.854736328125
North America,,2018,3312.291015625
North America,,2019,3358.394775390625
North America,,2020,3547.367919921875
North America,,2021,3690.162353515625
North America (BP),,1965,1006.2445068359375
North America (BP),,1966,1053.313232421875
North America (BP),,1967,1145.2843017578125
North America (BP),,1968,1164.2364501953125
North America (BP),,1969,1293.7166748046875
North America (BP),,1970,1313.1822509765625
North America (BP),,1971,1381.269775390625
North America (BP),,1972,1466.24609375
North America (BP),,1973,1510.20458984375
North America (BP),,1974,1646.5155029296875
North America (BP),,1975,1612.3861083984375
North America (BP),,1976,1611.524658203125
North America (BP),,1977,1454.4700927734375
North America (BP),,1978,1673.2457275390625
North America (BP),,1979,1708.5718994140625
North America (BP),,1980,1716.4658203125
North America (BP),,1981,1741.5311279296875
North America (BP),,1982,1856.0875244140625
North America (BP),,1983,1952.5762939453125
North America (BP),,1984,2006.8017578125
North America (BP),,1985,1953.8828125
North America (BP),,1986,1995.009033203125
North America (BP),,1987,1899.4241943359375
North America (BP),,1988,1801.57861328125
North America (BP),,1989,1928.114013671875
North America (BP),,1990,2041.9844970703125
North America (BP),,1991,2071.5068359375
North America (BP),,1992,2020.182861328125
North America (BP),,1993,2135.09130859375
North America (BP),,1994,2079.297607421875
North America (BP),,1995,2270.041015625
North America (BP),,1996,2445.907470703125
North America (BP),,1997,2448.889404296875
North America (BP),,1998,2296.896240234375
North America (BP),,1999,2354.92041015625
North America (BP),,2000,2271.849609375
North America (BP),,2001,1996.3590087890625
North America (BP),,2002,2201.114990234375
North America (BP),,2003,2189.4775390625
North America (BP),,2004,2207.979736328125
North America (BP),,2005,2310.70849609375
North America (BP),,2006,2399.504150390625
North America (BP),,2007,2369.773681640625
North America (BP),,2008,2561.426025390625
North America (BP),,2009,2640.156982421875
North America (BP),,2010,2687.27392578125
North America (BP),,2011,3015.68994140625
North America (BP),,2012,2975.031494140625
North America (BP),,2013,3103.65087890625
North America (BP),,2014,3162.63671875
North America (BP),,2015,3215.09423828125
North America (BP),,2016,3446.0908203125
North America (BP),,2017,3687.093994140625
North America (BP),,2018,3728.26513671875
North America (BP),,2019,3785.453369140625
North America (BP),,2020,3932.14794921875
North America (BP),,2021,4107.27685546875
North Macedonia,MKD,1990,1.4518816471099854
North Macedonia,MKD,1991,2.5075268745422363
North Macedonia,MKD,1992,2.5075268745422363
North Macedonia,MKD,1993,1.5435482263565063
North Macedonia,MKD,1994,2.055107355117798
North Macedonia,MKD,1995,2.3685483932495117
North Macedonia,MKD,1996,2.5134408473968506
North Macedonia,MKD,1997,2.661290168762207
North Macedonia,MKD,1998,3.2024192810058594
North Macedonia,MKD,1999,4.107257843017578
North Macedonia,MKD,2000,3.4596774578094482
North Macedonia,MKD,2001,1.8390551805496216
North Macedonia,MKD,2002,2.2095577716827393
North Macedonia,MKD,2003,3.9847702980041504
North Macedonia,MKD,2004,4.270607948303223
North Macedonia,MKD,2005,4.272212982177734
North Macedonia,MKD,2006,4.694917678833008
North Macedonia,MKD,2007,2.8558971881866455
North Macedonia,MKD,2008,2.3604488372802734
North Macedonia,MKD,2009,3.5467443466186523
North Macedonia,MKD,2010,6.747504234313965
North Macedonia,MKD,2011,3.956373929977417
North Macedonia,MKD,2012,2.8621325492858887
North Macedonia,MKD,2013,4.341638565063477
North Macedonia,MKD,2014,3.4992494583129883
North Macedonia,MKD,2015,5.473538875579834
North Macedonia,MKD,2016,5.550824165344238
North Macedonia,MKD,2017,3.4765636920928955
North Macedonia,MKD,2018,5.229829788208008
North Macedonia,MKD,2019,3.5728960037231445
North Macedonia,MKD,2020,3.9058423042297363
North Macedonia,MKD,2021,4.306806564331055
Norway,NOR,1965,146.22903442382812
Norway,NOR,1966,144.13548278808594
Norway,NOR,1967,157.6104736328125
Norway,NOR,1968,178.02552795410156
Norway,NOR,1969,169.6454315185547
Norway,NOR,1970,170.9376220703125
Norway,NOR,1971,187.01478576660156
Norway,NOR,1972,199.35133361816406
Norway,NOR,1973,215.46693420410156
Norway,NOR,1974,226.4965057373047
Norway,NOR,1975,228.66397094726562
Norway,NOR,1976,242.27499389648438
Norway,NOR,1977,212.96826171875
Norway,NOR,1978,238.6467742919922
Norway,NOR,1979,262.2790222167969
Norway,NOR,1980,247.24273681640625
Norway,NOR,1981,274.5091247558594
Norway,NOR,1982,273.5185241699219
Norway,NOR,1983,312.5182800292969
Norway,NOR,1984,313.1540222167969
Norway,NOR,1985,302.7613830566406
Norway,NOR,1986,284.5483093261719
Norway,NOR,1987,305.44415283203125
Norway,NOR,1988,321.9751892089844
Norway,NOR,1989,350.2001037597656
Norway,NOR,1990,358.9043884277344
Norway,NOR,1991,326.33221435546875
Norway,NOR,1992,345.7195129394531
Norway,NOR,1993,353.346435546875
Norway,NOR,1994,330.989013671875
Norway,NOR,1995,360.2854309082031
Norway,NOR,1996,308.0860595703125
Norway,NOR,1997,325.372802734375
Norway,NOR,1998,342.994384765625
Norway,NOR,1999,360.04595947265625
Norway,NOR,2000,420.2764892578125
Norway,NOR,2001,354.808837890625
Norway,NOR,2002,378.5425109863281
Norway,NOR,2003,307.6138916015625
Norway,NOR,2004,315.3806457519531
Norway,NOR,2005,391.0634460449219
Norway,NOR,2006,342.7215576171875
Norway,NOR,2007,381.7030029296875
Norway,NOR,2008,394.57537841796875
Norway,NOR,2009,353.3539123535156
Norway,NOR,2010,327.6091613769531
Norway,NOR,2011,336.48626708984375
Norway,NOR,2012,393.9460144042969
Norway,NOR,2013,355.6905212402344
Norway,NOR,2014,373.7785949707031
Norway,NOR,2015,377.3765869140625
Norway,NOR,2016,387.7297668457031
Norway,NOR,2017,386.155517578125
Norway,NOR,2018,378.80328369140625
Norway,NOR,2019,345.52960205078125
Norway,NOR,2020,396.7430725097656
Norway,NOR,2021,406.5362548828125
OECD (BP),,1965,2178.162353515625
OECD (BP),,1966,2305.546630859375
OECD (BP),,1967,2365.590576171875
OECD (BP),,1968,2436.320556640625
OECD (BP),,1969,2551.143798828125
OECD (BP),,1970,2628.07861328125
OECD (BP),,1971,2736.4599609375
OECD (BP),,1972,2857.9404296875
OECD (BP),,1973,2870.725830078125
OECD (BP),,1974,3144.70556640625
OECD (BP),,1975,3148.5927734375
OECD (BP),,1976,3051.82861328125
OECD (BP),,1977,3078.598388671875
OECD (BP),,1978,3296.990234375
OECD (BP),,1979,3439.801025390625
OECD (BP),,1980,3423.278076171875
OECD (BP),,1981,3476.72216796875
OECD (BP),,1982,3591.375
OECD (BP),,1983,3757.021240234375
OECD (BP),,1984,3790.055908203125
OECD (BP),,1985,3795.05419921875
OECD (BP),,1986,3797.932373046875
OECD (BP),,1987,3823.068115234375
OECD (BP),,1988,3875.785888671875
OECD (BP),,1989,3813.3544921875
OECD (BP),,1990,3978.83740234375
OECD (BP),,1991,4040.3720703125
OECD (BP),,1992,4029.456787109375
OECD (BP),,1993,4276.22314453125
OECD (BP),,1994,4167.79150390625
OECD (BP),,1995,4439.69775390625
OECD (BP),,1996,4549.47314453125
OECD (BP),,1997,4659.0478515625
OECD (BP),,1998,4589.20458984375
OECD (BP),,1999,4654.21142578125
OECD (BP),,2000,4713.80859375
OECD (BP),,2001,4424.76025390625
OECD (BP),,2002,4558.05859375
OECD (BP),,2003,4538.70458984375
OECD (BP),,2004,4724.5068359375
OECD (BP),,2005,4865.46728515625
OECD (BP),,2006,5067.4716796875
OECD (BP),,2007,5145.5654296875
OECD (BP),,2008,5515.63037109375
OECD (BP),,2009,5653.3974609375
OECD (BP),,2010,6023.4365234375
OECD (BP),,2011,6431.33447265625
OECD (BP),,2012,6732.62939453125
OECD (BP),,2013,7069.83447265625
OECD (BP),,2014,7244.5
OECD (BP),,2015,7560.93359375
OECD (BP),,2016,7858.36181640625
OECD (BP),,2017,8244.544921875
OECD (BP),,2018,8589.046875
OECD (BP),,2019,8859.6240234375
OECD (BP),,2020,9347.115234375
OECD (BP),,2021,9633.6962890625
Oceania,,1965,57.133811950683594
Oceania,,1966,58.433528900146484
Oceania,,1967,59.813663482666016
Oceania,,1968,62.897796630859375
Oceania,,1969,64.74960327148438
Oceania,,1970,71.98622131347656
Oceania,,1971,80.99371337890625
Oceania,,1972,83.76087188720703
Oceania,,1973,85.57577514648438
Oceania,,1974,93.43762969970703
Oceania,,1975,101.07752227783203
Oceania,,1976,95.30603790283203
Oceania,,1977,90.80606842041016
Oceania,,1978,96.91847229003906
Oceania,,1979,103.57303619384766
Oceania,,1980,104.15372467041016
Oceania,,1981,106.24758911132812
Oceania,,1982,99.38469696044922
Oceania,,1983,101.5333480834961
Oceania,,1984,106.818115234375
Oceania,,1985,106.9356918334961
Oceania,,1986,114.4740219116211
Oceania,,1987,112.77312469482422
Oceania,,1988,118.82173919677734
Oceania,,1989,119.0331039428711
Oceania,,1990,123.30245971679688
Oceania,,1991,125.45862579345703
Oceania,,1992,120.68850708007812
Oceania,,1993,129.549072265625
Oceania,,1994,135.47987365722656
Oceania,,1995,139.25587463378906
Oceania,,1996,136.44432067871094
Oceania,,1997,128.2105712890625
Oceania,,1998,134.92691040039062
Oceania,,1999,130.2659912109375
Oceania,,2000,135.5872802734375
Oceania,,2001,125.23440551757812
Oceania,,2002,135.45880126953125
Oceania,,2003,132.91415405273438
Oceania,,2004,145.88352966308594
Oceania,,2005,139.9174346923828
Oceania,,2006,141.80612182617188
Oceania,,2007,140.31878662109375
Oceania,,2008,134.4407501220703
Oceania,,2009,144.51675415039062
Oceania,,2010,153.6842498779297
Oceania,,2011,179.04473876953125
Oceania,,2012,172.23919677734375
Oceania,,2013,186.94871520996094
Oceania,,2014,184.5915069580078
Oceania,,2015,194.39022827148438
Oceania,,2016,212.92543029785156
Oceania,,2017,202.38552856445312
Oceania,,2018,231.19776916503906
Oceania,,2019,244.57989501953125
Oceania,,2020,264.2027282714844
Oceania,,2021,298.2743835449219
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.0032777776941657066
Oman,OMN,2014,0.0032499998342245817
Oman,OMN,2015,0.0099722221493721
Oman,OMN,2016,0.01122222188860178
Oman,OMN,2017,0.04140971973538399
Oman,OMN,2018,0.04156972095370293
Oman,OMN,2019,0.066583052277565
Oman,OMN,2020,0.8307961225509644
Other Africa (BP),,1965,31.11707878112793
Other Africa (BP),,1966,36.19293212890625
Other Africa (BP),,1967,38.01506423950195
Other Africa (BP),,1968,42.262969970703125
Other Africa (BP),,1969,48.37685012817383
Other Africa (BP),,1970,62.068519592285156
Other Africa (BP),,1971,56.71943664550781
Other Africa (BP),,1972,64.23899841308594
Other Africa (BP),,1973,69.33314514160156
Other Africa (BP),,1974,79.16908264160156
Other Africa (BP),,1975,84.70896911621094
Other Africa (BP),,1976,90.87068939208984
Other Africa (BP),,1977,99.10977935791016
Other Africa (BP),,1978,97.6222152709961
Other Africa (BP),,1979,109.8741683959961
Other Africa (BP),,1980,106.3600082397461
Other Africa (BP),,1981,109.91724395751953
Other Africa (BP),,1982,112.07685089111328
Other Africa (BP),,1983,101.628662109375
Other Africa (BP),,1984,99.75318908691406
Other Africa (BP),,1985,114.83787536621094
Other Africa (BP),,1986,119.23956298828125
Other Africa (BP),,1987,111.81334686279297
Other Africa (BP),,1988,121.59290313720703
Other Africa (BP),,1989,127.9623794555664
Other Africa (BP),,1990,135.3025665283203
Other Africa (BP),,1991,142.1645050048828
Other Africa (BP),,1992,139.0432891845703
Other Africa (BP),,1993,137.88343811035156
Other Africa (BP),,1994,135.0266571044922
Other Africa (BP),,1995,142.8318328857422
Other Africa (BP),,1996,143.930908203125
Other Africa (BP),,1997,145.28904724121094
Other Africa (BP),,1998,155.30239868164062
Other Africa (BP),,1999,168.74826049804688
Other Africa (BP),,2000,180.7318878173828
Other Africa (BP),,2001,193.46542358398438
Other Africa (BP),,2002,204.4200897216797
Other Africa (BP),,2003,201.48104858398438
Other Africa (BP),,2004,214.35916137695312
Other Africa (BP),,2005,217.99346923828125
Other Africa (BP),,2006,224.3401641845703
Other Africa (BP),,2007,226.132568359375
Other Africa (BP),,2008,231.92881774902344
Other Africa (BP),,2009,237.2307891845703
Other Africa (BP),,2010,260.60406494140625
Other Africa (BP),,2011,266.0338439941406
Other Africa (BP),,2012,273.7899169921875
Other Africa (BP),,2013,288.72918701171875
Other Africa (BP),,2014,308.5907897949219
Other Africa (BP),,2015,305.3125
Other Africa (BP),,2016,299.2225341796875
Other Africa (BP),,2017,320.725830078125
Other Africa (BP),,2018,344.1676025390625
Other Africa (BP),,2019,359.85595703125
Other Africa (BP),,2020,376.69451904296875
Other Africa (BP),,2021,395.88275146484375
Other Asia Pacific (BP),,1965,29.705913543701172
Other Asia Pacific (BP),,1966,29.6556453704834
Other Asia Pacific (BP),,1967,30.28252601623535
Other Asia Pacific (BP),,1968,30.332794189453125
Other Asia Pacific (BP),,1969,30.59300994873047
Other Asia Pacific (BP),,1970,30.684677124023438
Other Asia Pacific (BP),,1971,31.494890213012695
Other Asia Pacific (BP),,1972,32.70725631713867
Other Asia Pacific (BP),,1973,33.2247314453125
Other Asia Pacific (BP),,1974,34.05860137939453
Other Asia Pacific (BP),,1975,35.102420806884766
Other Asia Pacific (BP),,1976,36.45967483520508
Other Asia Pacific (BP),,1977,36.96827697753906
Other Asia Pacific (BP),,1978,38.12446212768555
Other Asia Pacific (BP),,1979,40.770965576171875
Other Asia Pacific (BP),,1980,41.115203857421875
Other Asia Pacific (BP),,1981,41.68183898925781
Other Asia Pacific (BP),,1982,43.14996337890625
Other Asia Pacific (BP),,1983,43.772377014160156
Other Asia Pacific (BP),,1984,44.97079086303711
Other Asia Pacific (BP),,1985,49.443851470947266
Other Asia Pacific (BP),,1986,52.58226776123047
Other Asia Pacific (BP),,1987,55.5822639465332
Other Asia Pacific (BP),,1988,61.45111083984375
Other Asia Pacific (BP),,1989,63.011959075927734
Other Asia Pacific (BP),,1990,65.87311553955078
Other Asia Pacific (BP),,1991,63.77101135253906
Other Asia Pacific (BP),,1992,61.100669860839844
Other Asia Pacific (BP),,1993,59.846473693847656
Other Asia Pacific (BP),,1994,63.23258590698242
Other Asia Pacific (BP),,1995,64.60082244873047
Other Asia Pacific (BP),,1996,61.681156158447266
Other Asia Pacific (BP),,1997,54.846683502197266
Other Asia Pacific (BP),,1998,54.78629684448242
Other Asia Pacific (BP),,1999,58.38655471801758
Other Asia Pacific (BP),,2000,64.1253662109375
Other Asia Pacific (BP),,2001,67.04769134521484
Other Asia Pacific (BP),,2002,67.70492553710938
Other Asia Pacific (BP),,2003,71.19113159179688
Other Asia Pacific (BP),,2004,74.04842376708984
Other Asia Pacific (BP),,2005,78.77545928955078
Other Asia Pacific (BP),,2006,84.28790283203125
Other Asia Pacific (BP),,2007,94.71507263183594
Other Asia Pacific (BP),,2008,99.76212310791016
Other Asia Pacific (BP),,2009,99.8258056640625
Other Asia Pacific (BP),,2010,120.78820037841797
Other Asia Pacific (BP),,2011,137.72178649902344
Other Asia Pacific (BP),,2012,140.93055725097656
Other Asia Pacific (BP),,2013,164.7027587890625
Other Asia Pacific (BP),,2014,162.3666534423828
Other Asia Pacific (BP),,2015,154.42874145507812
Other Asia Pacific (BP),,2016,180.1823272705078
Other Asia Pacific (BP),,2017,190.25308227539062
Other Asia Pacific (BP),,2018,206.04641723632812
Other Asia Pacific (BP),,2019,196.2154083251953
Other Asia Pacific (BP),,2020,211.33372497558594
Other Asia Pacific (BP),,2021,222.84829711914062
Other CIS (BP),,1985,66.20308685302734
Other CIS (BP),,1986,61.041175842285156
Other CIS (BP),,1987,62.452537536621094
Other CIS (BP),,1988,86.10582733154297
Other CIS (BP),,1989,76.6314468383789
Other CIS (BP),,1990,84.85968017578125
Other CIS (BP),,1991,83.83950805664062
Other CIS (BP),,1992,84.2475814819336
Other CIS (BP),,1993,91.23198699951172
Other CIS (BP),,1994,95.26235961914062
Other CIS (BP),,1995,82.68037414550781
Other CIS (BP),,1996,86.0276870727539
Other CIS (BP),,1997,78.08226013183594
Other CIS (BP),,1998,76.75457000732422
Other CIS (BP),,1999,86.69300842285156
Other CIS (BP),,2000,86.8763427734375
Other CIS (BP),,2001,82.18462371826172
Other CIS (BP),,2002,81.79158020019531
Other CIS (BP),,2003,92.11663818359375
Other CIS (BP),,2004,94.42971801757812
Other CIS (BP),,2005,94.86603546142578
Other CIS (BP),,2006,92.63157653808594
Other CIS (BP),,2007,94.26297760009766
Other CIS (BP),,2008,80.84227752685547
Other CIS (BP),,2009,79.32698822021484
Other CIS (BP),,2010,85.07089233398438
Other CIS (BP),,2011,92.05703735351562
Other CIS (BP),,2012,92.40111541748047
Other CIS (BP),,2013,89.03042602539062
Other CIS (BP),,2014,86.43822479248047
Other CIS (BP),,2015,81.93350219726562
Other CIS (BP),,2016,82.1956558227539
Other CIS (BP),,2017,90.3178939819336
Other CIS (BP),,2018,93.6159896850586
Other CIS (BP),,2019,94.51433563232422
Other CIS (BP),,2020,91.45806884765625
Other CIS (BP),,2021,93.57327270507812
Other Caribbean (BP),,1965,1.079301118850708
Other Caribbean (BP),,1966,1.2212367057800293
Other Caribbean (BP),,1967,0.9521505236625671
Other Caribbean (BP),,1968,0.9787632822990417
Other Caribbean (BP),,1969,1.0408602952957153
Other Caribbean (BP),,1970,1.238978624343872
Other Caribbean (BP),,1971,5.822781562805176
Other Caribbean (BP),,1972,5.399764537811279
Other Caribbean (BP),,1973,5.650201320648193
Other Caribbean (BP),,1974,5.592473030090332
Other Caribbean (BP),,1975,5.510349273681641
Other Caribbean (BP),,1976,6.968850612640381
Other Caribbean (BP),,1977,6.218245506286621
Other Caribbean (BP),,1978,7.654200077056885
Other Caribbean (BP),,1979,8.198352813720703
Other Caribbean (BP),,1980,7.240994453430176
Other Caribbean (BP),,1981,9.613306999206543
Other Caribbean (BP),,1982,8.086894989013672
Other Caribbean (BP),,1983,8.905006408691406
Other Caribbean (BP),,1984,8.94647216796875
Other Caribbean (BP),,1985,8.655611038208008
Other Caribbean (BP),,1986,10.117942810058594
Other Caribbean (BP),,1987,10.76559066772461
Other Caribbean (BP),,1988,11.822972297668457
Other Caribbean (BP),,1989,8.287522315979004
Other Caribbean (BP),,1990,8.828449249267578
Other Caribbean (BP),,1991,8.181540489196777
Other Caribbean (BP),,1992,8.575660705566406
Other Caribbean (BP),,1993,8.437934875488281
Other Caribbean (BP),,1994,6.39876127243042
Other Caribbean (BP),,1995,6.334299087524414
Other Caribbean (BP),,1996,8.281999588012695
Other Caribbean (BP),,1997,7.325484275817871
Other Caribbean (BP),,1998,8.598560333251953
Other Caribbean (BP),,1999,11.149205207824707
Other Caribbean (BP),,2000,8.978691101074219
Other Caribbean (BP),,2001,8.242796897888184
Other Caribbean (BP),,2002,9.015225410461426
Other Caribbean (BP),,2003,9.658987998962402
Other Caribbean (BP),,2004,10.247326850891113
Other Caribbean (BP),,2005,10.17720890045166
Other Caribbean (BP),,2006,9.925931930541992
Other Caribbean (BP),,2007,9.536614418029785
Other Caribbean (BP),,2008,9.067441940307617
Other Caribbean (BP),,2009,9.593233108520508
Other Caribbean (BP),,2010,9.098320960998535
Other Caribbean (BP),,2011,9.699053764343262
Other Caribbean (BP),,2012,11.599000930786133
Other Caribbean (BP),,2013,13.372466087341309
Other Caribbean (BP),,2014,11.312664031982422
Other Caribbean (BP),,2015,10.930721282958984
Other Caribbean (BP),,2016,12.56757926940918
Other Caribbean (BP),,2017,15.643147468566895
Other Caribbean (BP),,2018,15.409505844116211
Other Caribbean (BP),,2019,16.396583557128906
Other Caribbean (BP),,2020,18.884693145751953
Other Caribbean (BP),,2021,21.42020606994629
Other Europe (BP),,1965,27.820348739624023
Other Europe (BP),,1966,30.621017456054688
Other Europe (BP),,1967,33.081634521484375
Other Europe (BP),,1968,36.52397155761719
Other Europe (BP),,1969,45.36280822753906
Other Europe (BP),,1970,45.51697540283203
Other Europe (BP),,1971,48.860923767089844
Other Europe (BP),,1972,56.37718963623047
Other Europe (BP),,1973,52.352317810058594
Other Europe (BP),,1974,65.47207641601562
Other Europe (BP),,1975,62.36979293823242
Other Europe (BP),,1976,66.91427612304688
Other Europe (BP),,1977,79.03457641601562
Other Europe (BP),,1978,82.12126922607422
Other Europe (BP),,1979,87.03242492675781
Other Europe (BP),,1980,93.56696319580078
Other Europe (BP),,1981,84.37384796142578
Other Europe (BP),,1982,79.37079620361328
Other Europe (BP),,1983,74.59542083740234
Other Europe (BP),,1984,85.25257110595703
Other Europe (BP),,1985,97.61819458007812
Other Europe (BP),,1986,111.0220947265625
Other Europe (BP),,1987,114.36241149902344
Other Europe (BP),,1988,114.39903259277344
Other Europe (BP),,1989,105.3941879272461
Other Europe (BP),,1990,68.85407257080078
Other Europe (BP),,1991,84.29232025146484
Other Europe (BP),,1992,73.06258392333984
Other Europe (BP),,1993,66.91261291503906
Other Europe (BP),,1994,75.4532470703125
Other Europe (BP),,1995,75.88970947265625
Other Europe (BP),,1996,94.71172332763672
Other Europe (BP),,1997,86.04121398925781
Other Europe (BP),,1998,86.86328125
Other Europe (BP),,1999,93.44512939453125
Other Europe (BP),,2000,83.69111633300781
Other Europe (BP),,2001,80.87242126464844
Other Europe (BP),,2002,80.15054321289062
Other Europe (BP),,2003,79.21378326416016
Other Europe (BP),,2004,90.76181030273438
Other Europe (BP),,2005,92.09281921386719
Other Europe (BP),,2006,87.24235534667969
Other Europe (BP),,2007,77.20991516113281
Other Europe (BP),,2008,87.17835235595703
Other Europe (BP),,2009,101.28638458251953
Other Europe (BP),,2010,126.5191421508789
Other Europe (BP),,2011,90.97030639648438
Other Europe (BP),,2012,95.17517852783203
Other Europe (BP),,2013,122.31851196289062
Other Europe (BP),,2014,111.47942352294922
Other Europe (BP),,2015,111.01495361328125
Other Europe (BP),,2016,122.74552917480469
Other Europe (BP),,2017,108.84663391113281
Other Europe (BP),,2018,136.98403930664062
Other Europe (BP),,2019,127.98678588867188
Other Europe (BP),,2020,122.80068969726562
Other Europe (BP),,2021,149.77688598632812
Other Middle East (BP),,1965,1.6440861225128174
Other Middle East (BP),,1966,1.7919354438781738
Other Middle East (BP),,1967,2.1704299449920654
Other Middle East (BP),,1968,2.406989097595215
Other Middle East (BP),,1969,2.815053939819336
Other Middle East (BP),,1970,2.7440860271453857
Other Middle East (BP),,1971,2.6317203044891357
Other Middle East (BP),,1972,2.5696234703063965
Other Middle East (BP),,1973,1.4637097120285034
Other Middle East (BP),,1974,3.4005374908447266
Other Middle East (BP),,1975,4.5833330154418945
Other Middle East (BP),,1976,6.002687931060791
Other Middle East (BP),,1977,7.59354829788208
Other Middle East (BP),,1978,8.560483932495117
Other Middle East (BP),,1979,9.46532154083252
Other Middle East (BP),,1980,10.08629035949707
Other Middle East (BP),,1981,10.37311840057373
Other Middle East (BP),,1982,10.671773910522461
Other Middle East (BP),,1983,9.941397666931152
Other Middle East (BP),,1984,11.56182861328125
Other Middle East (BP),,1985,11.612095832824707
Other Middle East (BP),,1986,10.121773719787598
Other Middle East (BP),,1987,10.316935539245605
Other Middle East (BP),,1988,10.180913925170898
Other Middle East (BP),,1989,9.725537300109863
Other Middle East (BP),,1990,9.580632209777832
Other Middle East (BP),,1991,9.61611557006836
Other Middle East (BP),,1992,9.982782363891602
Other Middle East (BP),,1993,9.837890625
Other Middle East (BP),,1994,10.006439208984375
Other Middle East (BP),,1995,9.420954704284668
Other Middle East (BP),,1996,9.970954895019531
Other Middle East (BP),,1997,9.92364501953125
Other Middle East (BP),,1998,10.35832405090332
Other Middle East (BP),,1999,9.074990272521973
Other Middle East (BP),,2000,10.999519348144531
Other Middle East (BP),,2001,11.143688201904297
Other Middle East (BP),,2002,12.373847007751465
Other Middle East (BP),,2003,11.946451187133789
Other Middle East (BP),,2004,15.509590148925781
Other Middle East (BP),,2005,13.051340103149414
Other Middle East (BP),,2006,13.516523361206055
Other Middle East (BP),,2007,11.824793815612793
Other Middle East (BP),,2008,9.336749076843262
Other Middle East (BP),,2009,7.136536598205566
Other Middle East (BP),,2010,9.749055862426758
Other Middle East (BP),,2011,11.488642692565918
Other Middle East (BP),,2012,12.335931777954102
Other Middle East (BP),,2013,11.672704696655273
Other Middle East (BP),,2014,7.178167819976807
Other Middle East (BP),,2015,3.4320785999298096
Other Middle East (BP),,2016,6.492705345153809
Other Middle East (BP),,2017,6.782205581665039
Other Middle East (BP),,2018,8.708139419555664
Other Middle East (BP),,2019,12.502603530883789
Other Middle East (BP),,2020,14.929431915283203
Other Middle East (BP),,2021,15.048323631286621
Other Northern Africa (BP),,1965,0.12419360876083374
Other Northern Africa (BP),,1966,0.07983861118555069
Other Northern Africa (BP),,1967,0.10940860956907272
Other Northern Africa (BP),,1968,0.09758055210113525
Other Northern Africa (BP),,1969,0.11532249301671982
Other Northern Africa (BP),,1970,0.12123666703701019
Other Northern Africa (BP),,1971,0.147849440574646
Other Northern Africa (BP),,1972,0.15672054886817932
Other Northern Africa (BP),,1973,0.20994609594345093
Other Northern Africa (BP),,1974,0.06505388766527176
Other Northern Africa (BP),,1975,0.09166666865348816
Other Northern Africa (BP),,1976,0.15672054886817932
Other Northern Africa (BP),,1977,0.08870971947908401
